Serial # of the imaged chromosome,ID # of the imaged TAD,x(um),y(um),z(um)
56,19,25.185023,15.523821,1.945416
56,20,25.159355,15.880759,2.772153
56,21,24.828031,15.910785,2.176569
56,22,24.729679,14.724689,2.417311
56,23,24.742949,14.15288,2.517458
56,24,24.473614,13.846358,2.487179
56,25,25.042929,14.220888,2.254403
56,26,24.495028,14.294509,1.413835
56,27,25.194475,14.369085,1.862411
57,1,22.736705,27.689091,1.108647
57,2,23.643263,26.983036,2.083461
57,3,22.371917,26.942647,1.954737
57,4,22.052449,26.476332,2.301862
57,5,21.862492,26.436605,2.06731
57,6,23.821006,27.706351,1.246143
57,7,23.009299,27.710889,1.577404
57,8,23.184905,28.171332,1.382992
57,9,23.343578,28.146303,1.031762
57,10,23.321292,28.065788,1.590763
57,11,23.103197,27.350791,1.608577
57,12,23.176111,27.068842,1.857635
57,13,23.759406,27.962247,1.228391
57,14,22.858542,28.061099,1.096207
57,15,22.735599,27.321709,1.966127
57,16,22.738199,27.146483,1.920344
57,17,22.606983,27.675295,2.152781
57,18,22.896788,27.505731,2.190156
57,19,22.376981,26.454896,2.717282
57,20,21.89087,25.540923,2.894777
57,21,,,
57,22,22.152272,25.397315,1.89159
57,23,22.496322,26.528279,2.202919
57,24,23.076806,26.370864,1.934963
57,25,22.469098,25.920606,2.207588
57,26,23.57752,25.762006,1.722702
57,27,22.398042,25.101973,1.906243
58,1,25.281242,17.532973,2.984827
58,2,25.289135,17.40203,2.45979
58,3,25.496675,17.262861,2.644616
58,4,25.322098,16.965158,2.549703
58,5,25.516559,17.829814,2.472981
58,6,25.868372,17.757051,2.667924
58,7,25.60618,17.452441,2.736217
58,8,25.870337,18.301994,2.627523
58,9,25.670226,18.609468,2.756854
58,10,25.99983,18.611089,2.418739
58,11,25.575808,18.971258,1.751288
58,12,25.525307,18.711373,2.066945
58,13,25.682816,18.233312,2.848068
58,14,25.520597,17.843179,2.288154
58,15,25.398257,18.788871,2.321787
58,16,25.251397,18.506621,2.276445
58,17,25.221734,18.54884,2.70398
58,18,25.130215,18.768915,2.59279
58,19,25.159137,18.138337,1.618037
58,20,25.346738,18.329453,2.660665
58,21,25.208076,18.660999,2.015455
58,22,25.430149,18.349685,1.701912
58,23,25.530739,18.337841,2.404663
58,24,25.542259,17.881635,2.328481
58,25,25.361723,18.157753,2.024595
58,26,24.744678,17.988329,2.594927
58,27,24.668098,18.547416,2.339472
59,1,23.302951,22.559668,0.996602
59,2,22.914183,22.389902,1.384036
59,3,23.592579,22.927594,1.58834
59,4,23.407717,22.711716,1.678372
59,5,23.231933,22.938295,1.849984
59,6,22.911311,22.009511,1.24627
59,7,23.553393,22.093392,1.101458
59,8,23.92147,23.046212,1.292621
59,9,23.952727,22.779767,1.065297
59,10,24.580982,22.995947,1.503338
59,11,24.659599,22.820821,1.574379
59,12,24.085062,22.557491,1.491622
59,13,24.064887,22.488747,1.100817
59,14,23.308139,23.341293,1.233639
59,15,23.886856,24.14982,2.196811
59,16,23.475813,23.979818,2.324313
59,17,23.341739,24.048855,2.003461
59,18,23.001738,23.609716,2.081933
59,19,23.142691,23.97207,1.934588
59,20,23.482352,23.586197,1.537587
59,21,23.727995,23.784569,1.864974
59,22,23.86478,23.610664,1.805965
59,23,24.221351,23.519364,1.525905
59,24,24.345505,23.583757,1.464917
59,25,24.296994,24.141147,1.902019
59,26,24.452591,23.671901,1.274804
59,27,24.620511,24.212282,2.417472
60,1,25.343752,16.74186,1.829387
60,2,26.173026,18.110147,2.082274
60,3,25.920608,17.93948,2.427108
60,4,26.305886,17.796936,2.294994
60,5,25.795228,17.828271,3.232873
60,6,25.57033,16.739723,1.922151
60,7,25.599468,16.194971,1.452084
60,8,25.747412,16.45162,1.212289
60,9,25.552174,16.720301,1.287401
60,10,25.195074,16.664254,1.597082
60,11,24.612,16.884384,1.639582
60,12,25.338051,17.713072,2.063432
60,13,25.859732,17.357267,2.326372
60,14,25.793968,17.400348,1.619377
60,15,25.286667,17.529314,1.997433
60,16,26.026597,18.388103,1.428229
60,17,25.090585,18.050069,1.910026
60,18,25.226302,18.487934,1.98897
60,19,25.312415,18.001334,2.482655
60,20,24.857048,17.187383,2.89581
60,21,24.847072,17.295868,2.322583
60,22,25.869691,18.241582,2.210839
60,23,25.434634,17.843062,1.951611
60,24,25.047355,17.230133,1.746324
60,25,25.099891,16.823664,2.143461
60,26,25.043736,17.077926,1.338424
60,27,24.510648,17.274303,1.810668
61,1,24.152606,22.775131,0.886965
61,2,24.301902,23.486326,1.482819
61,3,24.474394,23.691381,1.752552
61,4,,,
61,5,24.479871,23.706998,2.06752
61,6,23.93614,22.736246,1.236914
61,7,23.781627,22.446733,1.129942
61,8,24.294615,22.71839,1.592779
61,9,24.151338,22.557157,1.9523
61,10,24.360026,22.554444,2.111134
61,11,,,
61,12,23.972042,25.010378,2.126335
61,13,24.090291,24.291091,1.13624
61,14,23.662206,24.543003,1.084187
61,15,24.17728,24.941338,2.288558
61,16,24.343547,24.29933,1.861622
61,17,23.991073,23.919901,1.23711
61,18,24.361712,23.632407,1.591378
61,19,24.507933,23.529863,2.39147
61,20,23.937561,23.185509,2.45172
61,21,24.247431,23.995263,2.598798
61,22,24.022494,24.462116,2.497594
61,23,24.166645,25.091575,2.028648
61,24,23.91134,24.236891,1.699652
61,25,24.375593,24.576171,1.809826
61,26,22.804856,24.344932,1.170072
61,27,23.389009,24.919269,1.711519
62,1,23.622961,23.088168,3.208905
62,2,24.747755,21.119391,1.506446
62,3,23.794756,23.24318,2.619334
62,4,23.735804,23.423106,2.377126
62,5,23.353642,23.001989,2.395416
62,6,23.199192,22.055848,3.188789
62,7,23.656091,21.871021,1.186387
62,8,23.766073,22.171405,1.304545
62,9,23.901149,24.233811,2.209029
62,10,23.172683,22.388285,1.510974
62,11,22.22367,22.268827,2.297544
62,12,22.978648,22.821499,2.40268
62,13,23.770636,23.004451,3.165255
62,14,23.555967,23.308759,3.088653
62,15,23.382221,23.973916,2.500238
62,16,23.404033,23.249787,2.982798
62,17,23.526676,23.585286,3.042899
62,18,23.739731,24.07901,2.78397
62,19,23.686731,25.387253,2.749838
62,20,23.163445,24.99587,2.47192
62,21,23.601793,24.01561,2.282981
62,22,24.046639,23.738432,2.766681
62,23,24.211236,24.296716,2.052811
62,24,24.813702,24.891758,2.461554
62,25,24.055127,24.155931,2.946573
62,26,23.904753,22.543294,3.044055
62,27,24.05827,24.314509,2.538537
63,1,27.778559,25.994728,2.190598
63,2,27.25169,27.035395,2.002466
63,3,25.583373,27.249636,1.489078
63,4,,,
63,5,26.590935,26.854459,1.576246
63,6,25.66686,26.710836,2.580419
63,7,26.526264,26.541447,2.446782
63,8,26.275845,26.476091,2.000042
63,9,25.769596,26.109321,1.954588
63,10,25.794301,26.218263,2.03593
63,11,26.690579,26.555401,2.025032
63,12,26.417927,26.559255,2.011868
63,13,25.817128,26.644441,2.79229
63,14,26.831183,26.685046,1.567793
63,15,27.005905,26.595201,1.556982
63,16,27.678333,26.961435,1.71553
63,17,27.366796,27.229055,2.005146
63,18,28.176197,27.858498,1.704275
63,19,27.320329,28.049202,1.786159
63,20,26.825252,27.373588,1.656803
63,21,26.320683,26.49068,1.809528
63,22,25.966874,26.218353,2.25499
63,23,25.819357,26.401042,2.304212
63,24,25.990085,26.313342,2.021806
63,25,26.470402,27.236202,1.71801
63,26,26.435566,27.736302,2.352613
63,27,25.665029,26.645578,2.283735
64,1,28.285424,21.863795,2.905766
64,2,28.066274,22.831916,2.509743
64,3,28.399959,21.841304,2.527361
64,4,28.374055,21.691931,2.415577
64,5,27.716545,21.808626,1.842683
64,6,27.925627,21.347215,2.172231
64,7,27.566922,22.563816,2.677984
64,8,28.354188,23.142265,2.472016
64,9,28.593527,23.312153,2.731496
64,10,28.591821,23.183784,2.053315
64,11,28.693384,23.243471,2.0534
64,12,27.92136,22.26518,1.638244
64,13,28.028567,22.772869,2.795099
64,14,28.346823,21.76812,3.000354
64,15,28.398125,22.23825,1.874479
64,16,28.520906,21.990239,1.801376
64,17,28.440451,22.230232,1.362244
64,18,28.093599,22.497606,1.861952
64,19,28.06436,23.352989,2.140752
64,20,27.607354,22.946791,1.736845
64,21,28.507002,22.916796,1.842433
64,22,28.667904,22.347648,1.67648
64,23,28.609456,21.941986,2.105771
64,24,28.405684,21.793018,2.501829
64,25,28.269432,22.033382,2.085916
64,26,28.303617,22.307035,2.544809
64,27,27.626646,22.141738,2.185597
65,1,25.351074,26.569915,3.112732
65,2,25.264466,25.220046,2.807834
65,3,25.767545,25.752895,2.358492
65,4,25.489447,25.540192,2.274393
65,5,25.390494,25.359584,1.88759
65,6,24.808023,26.003788,3.047475
65,7,24.930851,25.823768,2.787914
65,8,24.703799,25.452859,2.972722
65,9,24.455077,25.47368,3.012933
65,10,24.604805,25.564107,2.576375
65,11,24.372834,24.631343,2.035626
65,12,24.551669,25.136351,2.21695
65,13,,,
65,14,25.413546,26.396183,3.303644
65,15,25.071872,25.654054,2.575151
65,16,26.241557,25.84524,2.232492
65,17,25.368442,26.017272,2.273794
65,18,25.096775,25.879931,2.148473
65,19,24.883288,25.868989,2.217984
65,20,24.151133,26.65592,2.461986
65,21,24.042985,26.393107,1.769492
65,22,23.552396,26.832844,2.042833
65,23,23.806437,26.961763,2.232954
65,24,24.148881,27.3275,2.522208
65,25,24.563001,26.451462,2.632026
65,26,24.967873,26.896487,3.047729
65,27,24.974526,25.346698,2.475286
66,1,,,
66,2,22.603646,13.588502,2.558888
66,3,22.818703,13.847021,1.948534
66,4,22.801808,13.96735,1.611287
66,5,21.988495,14.023037,2.105584
66,6,20.976047,14.749603,1.599647
66,7,21.648828,15.174269,1.464655
66,8,21.200764,14.941366,1.426457
66,9,21.31117,15.369921,1.496807
66,10,21.580193,15.155546,1.802788
66,11,22.069502,14.695286,2.109484
66,12,22.275892,14.465657,2.089977
66,13,22.246747,13.628398,2.965224
66,14,22.243352,14.229752,3.307992
66,15,23.312572,14.648432,1.769088
66,16,21.644041,15.024487,1.838642
66,17,21.987406,15.151795,1.403953
66,18,22.66718,14.850294,1.568918
66,19,23.083857,14.645035,1.855504
66,20,22.719899,14.230062,2.26017
66,21,23.706242,14.544164,1.822191
66,22,23.391189,13.867975,2.084254
66,23,23.421902,13.865368,2.757174
66,24,23.080652,13.720125,2.763856
66,25,22.634674,14.139121,2.68182
66,26,22.712212,14.109048,2.999613
66,27,22.192315,13.467341,2.39642
67,1,25.341883,18.109028,1.44191
67,2,24.974384,19.066319,1.3245
67,3,25.08501,18.562252,1.580692
67,4,24.602958,19.176355,1.685881
67,5,24.409514,19.03181,1.7983
67,6,24.72956,19.789398,1.268379
67,7,24.816938,19.539723,1.17611
67,8,24.443886,19.781264,1.438603
67,9,24.582105,19.443475,1.11165
67,10,24.928772,20.060269,1.609894
67,11,24.29805,19.493662,1.800211
67,12,24.509743,18.571084,1.363605
67,13,25.373766,18.624515,1.027698
67,14,25.507818,18.939734,0.955755
67,15,24.61947,18.766203,1.421114
67,16,24.814969,18.299079,1.534055
67,17,25.055824,18.654182,1.174035
67,18,24.067414,19.10412,1.499035
67,19,23.443214,19.810885,1.645922
67,20,23.68949,20.220007,1.362981
67,21,23.896075,19.103478,1.954389
67,22,25.17163,19.086434,2.015434
67,23,25.037349,19.681043,1.7
67,24,25.210778,19.993363,1.523329
67,25,25.306757,19.577787,1.701051
67,26,25.24597,19.595099,2.04813
67,27,24.294713,20.609579,1.78129
68,1,23.484285,20.852262,1.19796
68,2,23.045187,20.918754,1.751853
68,3,23.160027,20.408844,2.101736
68,4,23.609856,19.788902,1.812142
68,5,23.986043,20.243261,1.909878
68,6,23.190939,20.436509,1.463867
68,7,24.385883,20.220147,1.322387
68,8,24.124299,21.074455,1.432391
68,9,23.945078,21.221476,2.046504
68,10,23.857261,21.078606,1.607974
68,11,23.090396,21.34652,2.417108
68,12,23.105049,21.446773,1.981187
68,13,23.566546,22.146844,1.079849
68,14,23.827345,21.568958,1.005407
68,15,23.402835,21.476375,2.045497
68,16,23.317536,21.630301,1.826608
68,17,23.582168,21.517007,1.291425
68,18,23.468805,21.424408,1.545537
68,19,23.137567,20.932432,2.060907
68,20,23.28502,21.295514,1.245733
68,21,22.843365,22.103288,1.763147
68,22,22.526498,20.811232,1.946784
68,23,22.898996,21.13804,2.101688
68,24,23.246221,21.056719,1.960107
68,25,23.735492,20.61893,2.202147
68,26,23.515067,19.998436,1.287151
68,27,23.387324,20.240968,1.935047
69,1,21.311083,24.196211,2.943374
69,2,20.902459,24.220511,2.607383
69,3,20.939508,24.482608,2.217628
69,4,21.122632,24.610017,2.582715
69,5,20.445154,24.037543,2.184534
69,6,20.549296,24.190497,3.056351
69,7,20.698285,24.498436,2.925059
69,8,20.543934,24.143194,2.421091
69,9,20.780352,24.106991,3.164134
69,10,20.753965,24.639271,2.393842
69,11,20.032864,24.53436,2.160996
69,12,20.402688,24.700927,2.109422
69,13,20.962689,24.768585,1.641533
69,14,21.327638,24.508329,1.060725
69,15,20.725277,23.825948,1.613401
69,16,20.578431,24.140992,1.976661
69,17,20.454051,24.173482,2.062472
69,18,,,
69,19,20.519884,23.658366,1.908122
69,20,20.361096,23.289692,3.049659
69,21,21.050514,24.107489,1.756522
69,22,21.430477,24.108019,1.511496
69,23,20.776944,23.885266,2.137859
69,24,20.858322,23.729772,2.077878
69,25,20.856521,24.235207,1.995715
69,26,21.778501,23.948459,1.116695
69,27,,,
70,1,27.230711,19.961159,2.598007
70,2,26.983516,19.682967,2.318103
70,3,27.571866,20.101262,1.880656
70,4,27.385295,19.749744,2.218264
70,5,27.67685,19.805826,2.45541
70,6,26.750372,19.810908,1.973317
70,7,27.023246,19.94087,2.315439
70,8,26.562022,19.811173,2.653959
70,9,26.693178,19.692644,2.445289
70,10,26.397828,19.527334,2.376915
70,11,25.725924,20.166987,1.788253
70,12,25.337597,19.800959,2.292011
70,13,25.634415,19.283795,3.226213
70,14,26.004229,19.766653,3.161856
70,15,25.496951,19.544107,3.043046
70,16,24.89367,19.802774,2.50483
70,17,25.226808,19.809931,2.423393
70,18,25.00619,19.992391,2.170561
70,19,24.596974,19.532707,2.587775
70,20,25.038668,19.423186,2.363854
70,21,24.966895,19.525447,2.659712
70,22,25.339845,20.465681,2.910497
70,23,25.280466,20.551341,2.591334
70,24,25.650118,21.190918,2.275091
70,25,25.352946,20.903111,2.736638
70,26,26.072229,19.844424,2.102687
70,27,25.746107,19.298309,2.805613
71,1,19.474214,27.814354,1.036867
71,2,18.383062,27.835716,1.796341
71,3,18.301181,28.072296,2.587924
71,4,18.748528,27.425455,2.107121
71,5,18.479972,27.501729,2.099174
71,6,18.608402,27.49206,2.848824
71,7,,,
71,8,18.447856,26.829216,3.052218
71,9,,,
71,10,,,
71,11,17.806973,26.700502,1.920877
71,12,18.024707,26.537921,2.1011
71,13,18.683831,27.111719,3.075553
71,14,19.079941,26.957812,2.882304
71,15,18.836511,27.036261,2.828466
71,16,18.603094,27.195828,2.674767
71,17,18.560398,27.227743,3.030441
71,18,18.471992,27.492941,2.466198
71,19,18.161042,26.978797,2.291171
71,20,18.857682,26.790539,1.731683
71,21,18.695584,26.550223,2.278367
71,22,19.863654,26.481345,1.966174
71,23,19.831513,26.836029,2.138124
71,24,20.213354,27.410916,2.01366
71,25,19.734558,27.049173,2.327681
71,26,19.146844,27.52332,3.268716
71,27,19.179104,27.22143,2.105301
72,1,21.058426,15.274963,1.109352
72,2,20.683649,15.495299,1.315098
72,3,20.80365,15.655148,1.615751
72,4,19.991511,14.005717,1.889008
72,5,19.6839,14.530143,1.40242
72,6,20.055131,14.816602,1.251187
72,7,19.199932,14.674457,1.450628
72,8,19.423749,14.224046,1.806067
72,9,19.376887,14.410786,1.775213
72,10,19.258254,13.991887,1.766861
72,11,19.159909,13.648897,1.714808
72,12,19.891639,13.039359,1.979011
72,13,19.609957,14.071209,1.23586
72,14,19.807261,14.726544,1.077362
72,15,19.864441,14.57823,1.78616
72,16,19.858329,14.841429,2.348365
72,17,19.677256,14.822135,2.338485
72,18,19.589118,14.28602,2.35475
72,19,19.75847,13.975389,2.224361
72,20,19.961929,13.748907,2.776218
72,21,19.130061,14.238525,2.320812
72,22,19.160713,14.912043,1.99754
72,23,19.151237,15.101158,1.822794
72,24,19.375481,15.159184,1.833311
72,25,19.681476,14.344156,2.172929
72,26,19.746076,14.53343,1.127592
72,27,20.213178,12.695008,2.220255
73,1,20.122662,20.117169,1.029994
73,2,18.816074,19.496317,0.801103
73,3,19.941989,19.324103,2.049903
73,4,20.677442,18.787495,2.561354
73,5,19.607311,18.463173,3.294581
73,6,19.240504,18.69312,1.490991
73,7,18.452089,18.863737,1.485978
73,8,18.699252,19.185607,1.307665
73,9,18.921108,19.077767,1.512945
73,10,18.63047,18.869666,1.771487
73,11,18.437614,18.684239,1.954102
73,12,18.488464,19.377013,1.947985
73,13,18.87469,19.562621,1.003692
73,14,19.57964,19.962954,1.154368
73,15,18.797156,20.130061,1.789208
73,16,18.546469,19.694618,2.114523
73,17,19.011593,19.842508,1.445234
73,18,19.017546,19.679393,1.758937
73,19,19.400649,18.797013,1.86818
73,20,19.741026,19.101207,1.158812
73,21,20.401848,18.645333,2.065196
73,22,19.096284,19.776814,2.009148
73,23,19.201902,20.010122,2.056801
73,24,19.591964,20.556973,1.588696
73,25,19.209764,20.156847,1.885271
73,26,19.380172,19.95794,1.125914
73,27,18.944179,19.504621,1.815685
74,1,27.52924,18.398229,0.989664
74,2,27.178669,18.366244,1.38362
74,3,27.505877,19.449798,1.437517
74,4,27.107735,20.052163,1.565598
74,5,27.103617,20.221485,1.878298
74,6,27.536153,19.135265,1.308542
74,7,27.291227,19.255113,1.306354
74,8,26.560656,19.554784,1.402437
74,9,26.714228,19.83992,1.401828
74,10,26.586035,20.172247,1.747807
74,11,26.446368,19.631031,1.79486
74,12,26.402273,18.221493,1.515832
74,13,27.301671,17.697963,0.836182
74,14,26.465986,17.726511,1.024168
74,15,26.01607,18.178932,2.000273
74,16,26.261052,18.643561,2.52238
74,17,26.470155,18.539014,2.512886
74,18,27.58065,18.58487,2.11034
74,19,26.977634,19.600117,1.695162
74,20,26.828415,18.701489,1.121803
74,21,27.210579,18.268809,2.293705
74,22,27.484267,18.807162,1.745502
74,23,27.247547,18.206002,1.808702
74,24,26.913989,17.771746,1.76027
74,25,26.501787,17.902585,1.907762
74,26,27.103216,17.846532,1.139439
74,27,26.474282,19.025656,1.614874
75,1,21.616063,18.731096,1.328577
75,2,20.897845,19.664457,1.433484
75,3,20.981217,20.281584,1.853642
75,4,20.874102,20.560008,1.923702
75,5,21.147551,20.884534,2.207187
75,6,21.674009,19.536094,1.207115
75,7,22.489529,18.914862,1.349317
75,8,21.793534,19.234683,1.234491
75,9,21.634756,18.802503,1.19816
75,10,21.710031,18.968383,1.535743
75,11,21.692385,19.49316,1.700927
75,12,22.154318,19.333217,1.754219
75,13,21.791564,19.367855,0.960313
75,14,21.848994,18.744716,0.934358
75,15,22.159267,19.635966,2.109379
75,16,22.071805,19.918613,1.909576
75,17,22.336968,19.870444,1.242138
75,18,22.116184,20.183691,1.72608
75,19,23.056215,19.012663,0.991198
75,20,21.111177,20.852141,2.80976
75,21,20.766673,21.561156,2.077591
75,22,21.540294,21.079204,2.310061
75,23,21.160009,20.639339,1.756198
75,24,20.924961,19.89847,1.447762
75,25,21.194996,20.422052,1.55828
75,26,21.617587,19.574269,1.130155
75,27,21.423793,20.570854,1.468443
76,1,21.88764,25.094941,1.0998
76,2,21.975112,25.459698,1.836648
76,3,22.044979,25.29804,1.899143
76,4,21.666693,24.360394,2.159888
76,5,21.633071,24.253957,2.50179
76,6,22.087477,23.569454,1.397523
76,7,21.397101,24.758435,1.344301
76,8,21.576705,23.879175,1.314333
76,9,21.607319,23.592086,1.123529
76,10,21.862402,23.9236,1.526104
76,11,21.115364,23.737364,2.50088
76,12,21.048326,23.46639,2.0693
76,13,21.2791,23.532329,1.095896
76,14,21.393224,23.806388,1.027865
76,15,21.513206,24.674073,1.937752
76,16,21.65678,24.64282,2.617863
76,17,22.249807,25.247786,2.500179
76,18,22.370505,25.14108,2.855965
76,19,21.601952,23.271015,2.536048
76,20,22.283637,24.212226,2.546755
76,21,21.484143,23.125535,2.024366
76,22,21.565952,23.188337,2.014125
76,23,21.194136,22.894508,2.034304
76,24,21.210957,23.125281,2.290168
76,25,22.176845,23.109545,2.480355
76,26,22.896288,23.221821,3.401827
76,27,22.35407,22.714639,2.405575
77,1,25.413167,23.214632,1.167661
77,2,24.961081,23.341361,1.279462
77,3,24.843832,22.657537,1.739799
77,4,24.657308,23.330753,1.79848
77,5,25.000026,23.093756,2.14792
77,6,25.736245,22.468759,1.218304
77,7,25.067902,22.831196,1.591959
77,8,25.616284,23.020794,1.678082
77,9,25.5994,23.114104,1.420576
77,10,25.83297,23.267573,1.567299
77,11,25.612364,24.681021,1.879435
77,12,25.586365,24.294938,1.813405
77,13,25.44833,22.233601,1.001775
77,14,25.063456,22.681175,1.21631
77,15,25.005249,23.726639,1.722107
77,16,24.982028,23.289605,2.29475
77,17,25.283913,23.225493,2.486883
77,18,25.251314,23.555905,2.520997
77,19,25.207213,23.287306,2.146408
77,20,25.279882,23.92553,1.914037
77,21,25.856774,23.709114,2.161362
77,22,25.815669,23.844971,2.656415
77,23,25.656124,22.79228,2.081802
77,24,25.670775,22.561933,2.79241
77,25,25.756097,23.196054,2.586657
77,26,25.366449,22.953046,2.998547
77,27,24.779362,23.575884,2.102739
78,1,22.131243,18.782273,1.184675
78,2,21.883056,19.219747,1.839583
78,3,21.618673,19.249601,1.474855
78,4,21.765712,19.170766,1.841785
78,5,21.433409,19.034902,2.035289
78,6,21.207763,19.057542,1.312356
78,7,21.015731,18.78989,0.995197
78,8,22.171164,19.442572,2.074372
78,9,22.264576,18.52366,1.576496
78,10,22.711559,18.697078,2.104582
78,11,22.180026,19.90744,2.227705
78,12,22.862113,19.533651,2.093486
78,13,22.292264,19.128823,2.960688
78,14,21.900245,18.830895,3.072535
78,15,22.023067,19.382054,2.248861
78,16,21.925972,19.799499,2.233788
78,17,21.707191,19.977626,2.212198
78,18,21.840775,19.885911,1.959181
78,19,22.053154,17.990987,2.382224
78,20,21.489169,19.349768,1.393173
78,21,21.21468,19.915303,2.06383
78,22,21.400368,19.802459,2.32423
78,23,21.583139,20.082543,2.036997
78,24,20.952202,19.353608,0.859441
78,25,21.437968,19.595667,2.037612
78,26,21.647032,19.298777,3.090009
78,27,21.823067,19.426004,2.363643
79,1,21.077137,20.443563,1.202522
79,2,20.651903,20.557179,1.904341
79,3,20.666538,19.384954,2.103006
79,4,,,
79,5,21.416643,21.409024,2.213727
79,6,21.442932,20.033989,2.201636
79,7,21.012764,20.561205,1.720838
79,8,21.7662,19.712662,1.658936
79,9,21.888431,19.362127,2.112325
79,10,21.939236,19.307888,2.013741
79,11,21.20301,20.680903,1.926504
79,12,21.688521,19.210853,2.073505
79,13,20.910125,19.490563,1.25086
79,14,20.533089,19.973897,1.294608
79,15,19.909425,20.201115,1.863068
79,16,19.707649,20.247135,2.41571
79,17,19.89501,19.996568,1.717723
79,18,20.079613,20.079395,1.697858
79,19,19.97296,20.416634,1.810131
79,20,20.018431,20.71129,2.119045
79,21,20.274234,20.938893,1.873255
79,22,21.170171,20.527916,1.628677
79,23,20.253017,18.50706,1.071813
79,24,20.89201,19.900489,1.798318
79,25,20.394452,20.046238,1.752928
79,26,20.317761,19.193918,1.090532
79,27,21.904432,18.744804,1.914781
80,1,25.626943,16.501982,2.945152
80,2,25.250944,16.288558,2.81378
80,3,25.051169,16.265168,2.658329
80,4,25.294807,16.119942,2.614839
80,5,24.968282,15.759273,2.598252
80,6,,,
80,7,27.146984,16.552811,2.797659
80,8,26.707687,16.859143,2.018365
80,9,26.916538,17.316578,2.240611
80,10,27.074307,17.470387,2.097685
80,11,27.548755,17.705609,2.04423
80,12,27.851156,17.997138,2.508957
80,13,27.854389,17.866281,2.34993
80,14,27.414964,17.114511,2.519156
80,15,27.478061,16.430965,1.78777
80,16,27.376838,16.283176,2.225542
80,17,27.240875,16.660194,2.667355
80,18,26.831906,16.878655,2.317025
80,19,26.571387,17.2919,2.449722
80,20,26.279458,17.223256,2.759586
80,21,26.112763,16.993615,1.807758
80,22,25.911674,16.899008,3.043005
80,23,26.064038,16.471685,2.216987
80,24,25.875899,16.587131,2.537808
80,25,26.305875,16.323335,2.321062
80,26,26.432702,17.120076,2.067462
80,27,27.618082,17.089756,2.134411
81,1,19.577891,16.021276,1.859091
81,2,,,
81,3,20.496897,15.977435,2.1195
81,4,20.57473,15.454764,1.608702
81,5,,,
81,6,20.137117,16.002512,1.846694
81,7,20.032721,16.087957,2.431866
81,8,20.06314,15.816593,2.43442
81,9,19.954393,15.808227,2.086519
81,10,20.381142,15.670614,2.531897
81,11,20.285056,15.932461,2.125818
81,12,20.353328,16.073867,2.147543
81,13,19.4977,16.835784,1.557451
81,14,19.79555,17.09553,1.428159
81,15,20.725032,17.009106,1.637641
81,16,21.175608,16.797173,1.745402
81,17,20.654472,16.572867,1.39965
81,18,21.442415,16.483111,1.535915
81,19,21.384228,16.147905,2.823365
81,20,21.216756,16.253708,3.570636
81,21,21.778494,15.996913,2.897434
81,22,21.877153,15.839375,2.613717
81,23,21.136549,15.76162,2.129429
81,24,20.589479,15.388639,1.967456
81,25,20.369952,16.353449,1.971598
81,26,19.266647,16.140399,1.381964
81,27,20.674237,16.122751,1.968486
82,1,22.915,23.630614,1.426439
82,2,23.337219,23.642069,1.973267
82,3,23.190442,24.010403,1.594863
82,4,23.256322,23.957118,2.221069
82,5,23.10459,22.252613,3.523701
82,6,23.167277,23.984637,1.871243
82,7,22.737173,23.766578,1.401589
82,8,,,
82,9,22.730573,23.075349,1.84629
82,10,22.993333,23.356419,2.032548
82,11,21.725747,22.510465,1.929298
82,12,22.572692,22.032831,2.057447
82,13,21.994262,23.848918,1.349884
82,14,22.130353,23.557854,1.1703
82,15,22.601293,23.207815,2.09393
82,16,22.388426,22.921369,2.014968
82,17,22.335111,23.483201,1.332404
82,18,22.238386,23.632455,1.567872
82,19,22.728061,22.591967,2.748064
82,20,23.208459,23.345686,3.384784
82,21,22.899594,23.154883,2.610788
82,22,21.912514,23.228657,1.97189
82,23,21.66687,23.297682,1.571459
82,24,21.907986,23.402194,1.519072
82,25,22.47761,23.038075,1.855023
82,26,22.508513,23.012221,1.249414
82,27,21.844349,22.527553,1.928171
83,1,21.493817,22.805403,3.288257
83,2,21.253746,23.212608,3.578807
83,3,21.999884,23.542365,3.357352
83,4,22.21509,23.723824,3.093047
83,5,22.945813,24.704646,2.504305
83,6,22.057771,22.726483,3.225384
83,7,20.841786,22.283845,1.872389
83,8,21.201736,22.810164,3.132267
83,9,21.222055,23.201375,3.283431
83,10,21.613334,23.25869,2.925826
83,11,21.282671,23.228181,2.926183
83,12,22.128017,23.367638,2.710246
83,13,21.955388,21.891228,3.406492
83,14,22.83575,23.183741,1.61239
83,15,21.629738,23.133179,3.069149
83,16,22.073224,23.120809,2.702296
83,17,21.59821,23.265333,3.305304
83,18,21.800314,23.60867,2.927448
83,19,22.354603,24.053916,2.291521
83,20,22.264619,23.827158,1.714819
83,21,22.436768,23.75062,2.753476
83,22,22.141926,23.385772,3.216525
83,23,22.393783,23.344055,2.852892
83,24,22.462592,23.117627,3.24974
83,25,,,
83,26,22.480556,22.915501,3.768942
83,27,22.862535,23.996049,2.600235
84,1,18.015645,20.006189,2.990889
84,2,18.576635,19.90272,2.255495
84,3,18.793452,20.014739,2.539309
84,4,18.757037,20.435227,2.583143
84,5,18.889332,22.122395,1.458441
84,6,18.498729,20.367811,2.729781
84,7,18.892634,19.855672,2.895936
