Serial # of the imaged chromosome,ID # of the imaged TAD,x(um),y(um),z(um)
26,2,27.452671,24.97618,2.129775
26,3,24.497369,25.635919,2.213419
26,4,24.500166,25.639203,1.203398
26,5,25.080107,25.583025,1.879705
26,6,25.302588,25.208678,1.771178
26,7,24.66032,25.541215,1.546156
26,8,24.528397,25.031539,1.613041
26,9,24.684267,24.519004,1.490028
26,10,24.889726,25.010184,1.565301
26,11,24.649366,24.366196,1.088347
26,12,25.411453,25.104342,1.067551
26,13,26.515939,25.543688,2.013492
26,14,26.70068,25.453244,2.378575
26,15,27.166962,25.700726,2.492697
26,16,26.685162,25.985377,2.455814
26,17,,,
26,18,25.361578,26.150112,1.25654
26,19,24.82178,26.319756,1.187159
26,20,25.478365,25.896567,2.044431
26,21,25.651297,25.875259,1.905793
26,22,26.527131,25.764086,1.309833
26,23,27.215221,25.366407,2.166952
26,24,26.72293,25.77518,1.895894
26,25,26.401164,25.326132,1.999893
26,26,26.308813,26.088089,1.18295
26,27,24.999096,26.232869,1.137745
26,28,24.710395,26.687102,1.631066
26,29,24.911609,26.657759,1.712091
26,30,25.159937,26.686159,2.081882
27,1,26.543993,22.929274,1.180024
27,2,27.396061,22.913105,2.024639
27,3,27.52534,23.979871,1.860022
27,4,26.288987,24.30757,1.328916
27,5,25.957987,23.935303,1.670969
27,6,25.777411,23.461495,1.626575
27,7,26.676229,23.758685,1.195085
27,8,27.138229,24.015928,1.369207
27,9,26.288247,23.46359,1.424728
27,10,27.297305,24.621065,0.856248
27,11,26.559778,24.090073,1.159357
27,12,25.620446,22.855692,1.628403
27,13,26.635332,22.770679,1.843003
27,14,26.609244,23.434895,2.276969
27,15,26.080736,22.464485,1.975171
27,16,26.028322,22.651047,2.100687
27,17,,,
27,18,26.239258,24.847183,1.454276
27,19,25.790842,23.64701,1.245923
27,20,26.588922,23.56588,1.501611
27,21,26.546126,23.461649,1.76361
27,22,26.381876,23.21532,2.415156
27,23,26.025142,21.896606,2.349662
27,24,25.73068,21.645743,1.829445
27,25,25.631733,22.37312,1.19631
27,26,25.975431,22.848413,1.224913
27,27,25.851322,23.181156,1.123002
27,28,26.016124,23.251013,1.296578
27,29,25.511527,23.283188,1.728246
27,30,,,
28,1,29.199784,22.428741,3.369058
28,2,29.169259,22.310802,2.811649
28,3,29.093958,21.524617,1.980739
28,4,29.555952,22.095202,1.208992
28,5,29.317055,21.782481,1.641302
28,6,29.369773,21.325626,1.718391
28,7,29.153826,20.262509,1.15255
28,8,29.173369,20.595478,1.526399
28,9,29.683569,21.457214,1.477951
28,10,30.422977,22.142845,1.210728
28,11,31.264757,20.479729,3.192459
28,12,31.151852,21.201223,1.065874
28,13,31.078993,19.664103,1.974814
28,14,30.741311,19.348817,2.104648
28,15,31.310563,19.557001,1.498513
28,16,31.668123,20.330405,2.028954
28,17,31.604686,21.151392,1.740886
28,18,30.344845,21.98633,1.141662
28,19,30.658187,21.56444,1.001361
28,20,31.36198,21.492792,2.043205
28,21,31.132295,21.652182,2.413499
28,22,31.135205,21.722323,1.901427
28,23,31.60203,21.84566,1.322151
28,24,31.419649,21.839538,1.657944
28,25,31.333748,21.435305,1.315905
28,26,31.134167,21.778853,1.350455
28,27,31.212411,21.353855,1.020279
28,28,31.193018,21.154908,1.570317
28,29,31.848962,21.481094,1.361723
28,30,31.983026,21.134824,1.611758
29,1,26.143778,19.092631,1.884649
29,2,26.664639,19.914614,1.689424
29,3,26.261035,19.19002,2.224846
29,4,25.995822,19.10193,1.283025
29,5,26.556781,19.183636,1.573153
29,6,26.467531,19.780679,1.595178
29,7,25.747898,20.127517,1.326405
29,8,26.484115,20.081889,2.035897
29,9,26.031164,19.335864,1.527867
29,10,26.455279,18.481192,2.360282
29,11,25.419208,19.842191,1.561589
29,12,25.821393,19.995206,1.623176
29,13,26.173122,20.63758,2.667424
29,14,26.900727,20.481055,2.995146
29,15,27.241631,20.464866,3.037547
29,16,27.19845,20.358972,2.989961
29,17,25.874552,20.586222,2.681421
29,18,25.50901,20.360158,1.36958
29,19,26.211471,19.715127,1.344009
29,20,26.441566,20.608538,2.547971
29,21,26.569379,20.424118,2.718129
29,22,26.403019,20.014547,2.95872
29,23,26.672508,19.80263,2.58957
29,24,26.1548,19.866719,1.800241
29,25,26.449849,19.551535,2.435602
29,26,25.60415,18.78664,1.264076
29,27,25.640871,18.264753,2.075397
29,28,26.213293,18.344293,1.696781
29,29,26.123497,18.588622,2.066756
29,30,26.703748,19.705199,2.172579
30,1,27.905935,22.917246,1.801474
30,2,27.827413,22.894179,1.870643
30,3,28.449585,23.128655,1.919092
30,4,28.507453,23.154514,1.260945
30,5,28.031938,23.089772,1.710679
30,6,27.80481,23.572352,1.889483
30,7,26.86981,23.427978,1.525664
30,8,,,
30,9,27.201681,22.970639,1.670747
30,10,26.79653,23.371195,0.98547
30,11,28.338881,24.045884,1.319678
30,12,28.46756,23.784094,1.372005
30,13,28.900871,23.204777,1.983443
30,14,29.143873,23.122059,1.792802
30,15,29.339793,23.104227,2.038044
30,16,29.414354,23.433135,2.095352
30,17,29.375878,23.890498,2.394433
30,18,28.784467,23.767614,1.430108
30,19,28.942548,23.603149,1.330045
30,20,29.239905,24.445355,1.861015
30,21,29.622637,23.982529,2.303035
30,22,29.435347,24.331383,2.421198
30,23,,,
30,24,28.194151,23.45072,3.043213
30,25,27.126334,23.032151,3.444572
30,26,27.724411,23.518473,3.565863
30,27,27.446052,23.89355,3.45053
30,28,27.133542,24.282911,3.734568
30,29,27.714706,23.301156,3.167621
30,30,28.078027,22.736437,2.890558
31,1,9.463279,24.23489,3.280757
31,2,9.417198,24.357221,2.687499
31,3,9.009682,23.575773,2.832946
31,4,9.312047,24.789417,2.209623
31,5,8.927046,24.74667,2.339814
31,6,8.892522,24.830326,2.811259
31,7,8.194696,24.678458,3.617436
31,8,,,
31,9,8.376162,24.939765,3.433233
31,10,8.363311,24.146423,3.464066
31,11,8.89682,24.285108,3.504774
31,12,9.658947,24.883517,3.013469
31,13,9.776265,23.733611,2.761489
31,14,9.086906,23.369217,2.573493
31,15,,,
31,16,9.457787,23.564247,2.269583
31,17,9.05113,23.870641,2.631972
31,18,10.326996,24.212121,3.206616
31,19,9.828346,25.009734,3.195934
31,20,9.277977,24.712266,2.160987
31,21,9.822002,24.315055,2.548766
31,22,10.048967,24.167021,3.248639
31,23,8.506266,23.267041,2.240779
31,24,8.547635,23.460736,2.757298
31,25,10.74819,24.124663,2.919119
31,26,10.380165,24.518882,3.018705
31,27,9.851603,24.294168,3.245533
31,28,9.670971,25.259325,3.67948
31,29,10.264057,24.204776,2.594964
31,30,,,
32,1,21.704905,15.479245,1.884391
32,2,21.983554,14.497888,1.876788
32,3,22.172032,15.715038,2.580826
32,4,21.675122,15.597913,2.826777
32,5,21.960705,15.071611,2.854571
32,6,21.506826,14.946821,2.428726
32,7,20.285383,16.368543,1.961877
32,8,21.368032,16.539771,2.161432
32,9,21.387225,15.999593,2.287701
32,10,21.493463,16.605276,2.397501
32,11,20.016382,16.193013,1.329724
32,12,21.495917,15.526046,2.649963
32,13,21.479366,15.076959,2.62161
32,14,21.20773,15.245366,1.608377
32,15,21.04536,15.381041,2.049487
32,16,21.928024,15.019248,1.20425
32,17,21.668244,15.050456,2.128053
32,18,21.565613,15.65388,2.743808
32,19,20.811662,16.341933,1.413544
32,20,20.705187,16.193563,1.827771
32,21,21.094347,16.943885,1.857324
32,22,20.831651,17.225607,2.008606
32,23,21.40653,16.790797,1.223917
32,24,20.977958,16.679597,1.660779
32,25,20.713122,17.016773,2.078254
32,26,20.149144,16.664657,1.269908
32,27,20.976049,16.284582,2.308298
32,28,21.067696,16.171164,1.347125
32,29,20.982496,15.082557,2.304083
32,30,22.081749,15.105277,1.711287
33,1,23.698649,19.05428,3.019081
33,2,23.891113,19.152164,3.041631
33,3,23.680277,20.012462,2.469023
33,4,23.243017,21.003252,3.083991
33,5,23.288532,20.832429,2.922928
33,6,22.914586,20.558296,2.874648
33,7,24.128288,19.816182,3.233365
33,8,24.223855,19.153264,2.554715
33,9,24.151797,18.670518,2.511755
33,10,24.470482,19.126099,2.867251
33,11,23.313519,19.274407,3.273545
33,12,23.25292,19.877946,3.076676
33,13,23.923311,20.144307,1.842217
33,14,23.751402,20.518658,2.343434
33,15,23.430323,20.255884,2.444005
33,16,23.934684,20.502015,1.847442
33,17,23.688836,20.083989,2.208303
33,18,24.163617,20.557799,3.090063
33,19,23.803136,20.477216,3.301999
33,20,24.811058,19.952565,2.661115
33,21,24.45738,20.432877,2.782227
33,22,24.248123,20.905648,3.050284
33,23,23.842081,20.963428,2.364644
33,24,24.020815,21.72599,0.949604
33,25,24.050096,21.525308,3.346768
33,26,23.631929,21.386491,3.19814
33,27,23.908477,19.965406,2.87273
33,28,24.53203,19.627672,2.569472
33,29,24.176737,19.981809,2.659616
33,30,24.718399,19.161343,1.70406
34,1,26.575783,16.282399,0.989728
34,2,26.32986,15.787853,2.428889
34,3,26.956102,15.968023,1.786318
34,4,27.028906,16.733174,1.026113
34,5,27.417296,16.219703,1.662279
34,6,27.814863,15.971359,1.600137
34,7,27.656866,16.359529,1.091696
34,8,27.988329,15.706294,1.818416
34,9,26.172978,16.474208,1.902749
34,10,27.265744,15.654472,1.332672
34,11,28.549568,16.276906,1.262563
34,12,27.678665,16.275662,0.901868
34,13,28.052338,16.283739,1.952952
34,14,27.686594,15.666397,1.806299
34,15,26.903828,15.367336,2.392877
34,16,26.949274,15.229567,2.070376
34,17,26.252329,15.435797,1.450412
34,18,26.813721,15.879462,1.107386
34,19,27.802703,16.423553,1.106595
34,20,28.384683,16.666251,1.436915
34,21,26.958771,15.85019,1.492432
34,22,27.171079,16.156013,1.229835
34,23,26.680836,16.827861,1.392888
34,24,26.712253,16.920044,1.477007
34,25,,,
34,26,27.476481,17.106222,0.91448
34,27,28.156387,16.959965,1.107149
34,28,27.149178,16.196226,1.553828
34,29,28.424781,15.69643,1.628247
34,30,,,
35,1,21.482044,20.714373,3.139932
35,2,21.434495,19.919835,2.842497
35,3,21.516971,19.632276,2.66698
35,4,21.135177,19.045672,3.158878
35,5,21.952918,19.239821,2.793716
35,6,21.451819,19.204021,2.649297
35,7,22.810219,19.295236,3.449683
35,8,22.829438,19.413909,3.144754
35,9,22.224833,19.969521,3.299386
35,10,22.497866,19.662106,3.379686
35,11,21.852673,19.484016,3.334387
35,12,,,
35,13,20.100354,20.246935,2.705626
35,14,20.680163,19.712657,3.480167
35,15,20.053834,20.067649,2.381468
35,16,19.720243,20.344057,3.298858
35,17,20.598824,20.428243,2.881268
35,18,21.128325,20.081307,3.085828
35,19,21.157943,19.692283,3.402802
35,20,20.659364,19.814828,2.90247
35,21,20.567606,20.006407,3.124941
35,22,20.625053,20.012015,3.251433
35,23,21.128253,19.874839,2.766219
35,24,,,
35,25,20.649958,19.197329,3.348613
35,26,21.18899,19.585789,3.459137
35,27,20.233883,20.06392,3.314308
35,28,19.996517,20.417603,3.331676
35,29,,,
35,30,19.785882,20.820649,2.641024
36,1,15.305487,22.731842,2.628768
36,2,16.168005,22.566077,3.450867
36,3,15.793865,22.314268,2.504486
36,4,16.51504,23.127774,3.205177
36,5,15.251643,22.537687,2.439251
36,6,15.342961,22.375916,2.214854
36,7,15.123104,22.767046,3.05716
36,8,16.183664,22.734711,3.348707
36,9,15.94563,22.446731,3.3501
36,10,15.28611,22.942513,2.642264
36,11,15.067406,22.796784,2.246932
36,12,15.188821,21.76483,3.474087
36,13,15.457072,22.074217,3.057483
36,14,16.082541,22.196557,2.856093
36,15,16.683797,21.87777,2.851334
36,16,16.281618,21.993981,2.490463
36,17,15.567754,22.128292,2.260538
36,18,15.916568,22.560324,3.688798
36,19,15.511538,22.018838,3.548228
36,20,16.689166,22.35175,3.351426
36,21,15.794855,21.926801,3.3346
36,22,14.906959,21.668194,3.247652
36,23,16.936994,23.487957,2.27866
36,24,16.605467,21.555654,2.005047
36,25,16.066346,21.427283,3.491328
36,26,16.154201,21.48725,3.632638
36,27,15.931322,20.805476,3.125163
36,28,16.455775,20.715106,3.013492
36,29,16.437982,21.304406,2.824567
36,30,17.266698,20.65898,2.69156
37,1,28.562624,26.40484,1.540619
37,2,31.708924,25.451583,2.095342
37,3,30.787192,25.056525,3.172164
37,4,30.369152,25.010235,3.225915
37,5,30.242433,25.275478,2.75254
37,6,29.496277,25.877997,2.947074
37,7,30.171781,26.2429,3.595704
37,8,31.023277,26.305943,3.087822
37,9,31.14604,25.252523,2.875005
37,10,28.704891,27.905233,2.032077
37,11,29.600834,25.347107,3.582836
37,12,29.246248,26.667451,3.744322
37,13,30.458665,25.20425,2.316368
37,14,29.253131,26.907862,2.612868
37,15,29.283734,26.736856,3.00833
37,16,29.284458,27.322236,2.633295
37,17,30.118329,27.352103,2.599602
37,18,29.513898,27.288585,3.36711
37,19,29.003419,27.195831,3.490254
37,20,,,
37,21,30.51758,25.917008,2.308006
37,22,31.0589,25.883544,3.203987
37,23,29.228597,25.774351,2.952258
37,24,28.957384,26.294801,2.92493
37,25,29.242635,26.419396,3.337166
37,26,28.902562,25.981554,3.568879
37,27,29.373357,26.5044,3.768272
37,28,30.221745,26.778131,3.272595
37,29,29.739927,26.260552,3.251504
37,30,29.347441,26.892613,2.852349
38,1,15.482144,19.657502,1.707354
38,2,16.104353,19.949237,1.616328
38,3,17.324664,20.69255,1.505327
38,4,17.282642,20.989062,0.961744
38,5,17.101564,20.896847,1.324792
38,6,16.839097,21.390191,1.652694
38,7,16.045071,21.393393,3.243052
38,8,16.607977,21.719105,2.637435
38,9,16.439965,20.50119,1.529007
38,10,17.0709,20.515944,1.27041
38,11,17.605011,19.700979,1.087198
38,12,16.030528,20.791802,1.186665
38,13,15.607547,21.452683,1.956103
38,14,15.195293,21.41224,2.139492
38,15,15.239102,21.523861,2.393879
38,16,17.84023,19.400937,1.068726
38,17,15.282031,20.287979,1.803002
38,18,15.919703,19.942517,1.239535
38,19,17.079755,19.516627,0.997977
38,20,17.134214,20.120839,1.529594
38,21,15.890408,19.884765,1.413442
38,22,15.45248,19.924352,1.492305
38,23,15.797585,20.513427,2.274684
38,24,16.237505,20.487518,1.71877
38,25,16.178054,20.197899,1.254309
38,26,15.195309,20.393113,1.160778
38,27,15.067069,20.204134,1.045453
38,28,14.907654,20.143335,1.175631
38,29,16.161492,19.576513,1.332695
38,30,17.417039,19.422454,1.964386
39,1,22.897208,21.004108,3.178947
39,2,22.916834,21.310436,2.434533
39,3,23.936022,20.137014,2.713065
39,4,23.801105,20.134129,3.43295
39,5,24.840908,20.262882,2.99468
39,6,24.882114,20.392923,2.728161
39,7,23.45775,20.630903,3.273473
39,8,23.698877,20.574436,2.94598
39,9,23.563204,21.062992,2.757189
39,10,23.616374,21.299359,2.968001
39,11,23.692451,21.004967,3.159794
39,12,25.01,19.855433,3.161676
39,13,25.21476,19.37628,2.548634
39,14,24.670282,19.406368,1.903864
39,15,25.14445,19.77315,2.88306
39,16,23.627428,19.736378,2.083801
39,17,25.136753,20.235389,2.25695
39,18,25.442386,19.700484,3.221008
39,19,25.430256,20.368028,2.415273
39,20,24.741683,19.701421,2.928911
39,21,23.957909,19.714898,2.150428
39,22,23.851534,19.60325,2.168826
39,23,24.818583,19.684343,2.457822
39,24,24.632084,19.924669,3.02431
39,25,24.306664,19.725883,3.524699
39,26,23.98187,19.736906,3.616144
39,27,24.13016,19.710926,3.226233
39,28,24.570286,19.413344,3.473051
39,29,25.059584,19.997641,3.083327
39,30,25.692875,20.635997,2.836124
40,1,34.74103,18.2089,0.949799
40,2,34.406345,17.750852,1.628104
40,3,34.882481,18.542765,1.371331
40,4,34.340102,18.369988,1.104378
40,5,34.327837,18.62529,1.560192
40,6,35.24459,19.339001,1.815686
40,7,33.330249,18.586931,1.187737
40,8,33.610972,18.215497,1.490067
40,9,31.351531,17.930041,1.239445
40,10,31.607899,18.51024,1.178224
40,11,33.086667,18.512996,1.175273
40,12,34.014701,19.681098,1.024153
40,13,34.824938,19.004147,2.145219
40,14,,,
40,15,34.539095,19.943602,2.060046
40,16,34.876442,19.738058,1.790325
40,17,33.690538,19.968851,1.323076
40,18,34.636507,20.245882,1.947424
40,19,32.599993,19.049967,1.231315
40,20,33.958663,18.009226,1.488725
40,21,34.133863,19.089552,1.613911
40,22,34.559252,19.35836,1.197212
40,23,34.494953,19.382649,1.447029
40,24,34.027946,19.439403,1.473175
40,25,33.726588,18.855428,0.97376
40,26,33.06497,18.820519,1.017755
40,27,32.279421,18.50627,1.145338
40,28,31.921222,17.698825,1.560543
40,29,33.274993,17.549112,1.631202
40,30,33.901108,17.876463,1.996021
41,1,19.983376,16.339543,2.431587
41,2,20.407408,16.34524,2.872376
41,3,19.698774,17.530588,1.649477
41,4,19.432892,17.081604,1.247351
41,5,20.370303,16.437181,2.101014
41,6,20.927209,15.503914,3.200485
41,7,21.595716,16.436961,3.498998
41,8,20.753798,16.760781,3.360868
41,9,21.0877,16.300011,3.460162
41,10,20.676523,16.505519,2.807089
41,11,21.560507,17.60848,2.531224
41,12,20.049413,16.205094,1.066368
41,13,20.125054,15.205301,1.785294
41,14,19.958335,15.270845,2.271883
41,15,21.434835,15.747383,0.97056
41,16,19.91402,15.447808,2.583423
41,17,20.082487,16.095894,2.058994
41,18,19.553673,16.868211,1.163042
41,19,18.879942,16.64492,1.241569
41,20,19.219972,16.713869,1.5795
41,21,20.250193,16.448303,1.725559
41,22,20.204476,16.437747,1.384953
41,23,19.473134,16.377777,1.978103
41,24,19.772274,15.773807,1.977264
41,25,21.94967,15.915537,2.148967
41,26,19.743177,16.282437,3.293401
41,27,18.607254,17.254984,1.033954
41,28,18.355049,17.173381,1.258029
41,29,19.332449,17.334783,1.679754
41,30,18.736398,17.501009,1.70539
42,1,23.596059,17.014688,2.671052
42,2,23.924259,17.17537,2.393091
42,3,22.923213,17.56226,2.831125
42,4,23.426125,17.860716,2.627834
42,5,23.159643,17.209782,2.474508
42,6,23.338529,17.319162,2.044664
42,7,23.148487,17.01957,1.246635
42,8,23.81779,17.369055,2.544688
42,9,23.982077,17.061961,2.741835
42,10,23.374957,16.271984,3.089363
42,11,23.166814,16.206438,3.070498
42,12,23.574051,16.206744,3.031808
42,13,24.553332,15.834269,2.661267
42,14,25.034738,15.164044,2.253303
42,15,24.8453,15.32148,1.894325
42,16,24.759345,15.828557,1.702288
42,17,23.719483,16.715288,2.236616
42,18,24.399621,17.32659,2.500095
42,19,24.89272,16.629726,3.025188
42,20,25.111977,16.649169,2.735311
42,21,24.437045,15.422217,2.690516
42,22,24.007294,14.647195,3.316845
42,23,24.165164,16.518137,2.648831
42,24,23.819649,16.366858,2.88747
42,25,23.896395,16.869043,3.086941
42,26,23.834163,15.812098,3.099416
42,27,24.635854,15.407821,3.191223
42,28,24.259231,15.285113,3.116652
42,29,24.747483,15.041683,2.611257
42,30,24.295726,15.982139,2.222151
43,1,29.139193,21.985668,3.210408
43,2,,,
43,3,29.806392,21.370484,2.921753
43,4,29.262812,21.507936,3.702139
43,5,29.160912,21.103721,3.225243
43,6,29.564593,21.350983,2.956648
43,7,29.554261,20.785042,3.749363
43,8,28.642232,21.022523,3.083871
43,9,28.551828,20.819874,3.594913
43,10,28.762939,20.406874,3.435973
43,11,29.802002,21.066994,3.632755
43,12,29.090231,20.135037,2.495892
43,13,28.998294,20.797373,2.384942
43,14,29.372798,20.683258,2.855342
43,15,28.117241,20.736467,1.587216
43,16,28.669409,20.898977,2.740011
43,17,,,
43,18,29.131811,20.550077,2.370454
43,19,28.765638,21.343934,3.592593
43,20,,,
43,21,29.944257,21.284807,2.875851
43,22,28.404415,21.607808,2.422573
43,23,29.081163,21.416458,2.862202
43,24,29.103998,21.852959,2.719237
43,25,29.246146,21.479491,2.001578
43,26,28.223384,21.595462,3.794462
43,27,28.823575,20.936163,2.328524
43,28,28.72852,20.839297,1.721788
43,29,28.775499,21.356801,2.023677
43,30,28.749237,21.60918,2.107402
44,1,,,
44,2,28.40825,23.278625,2.869955
44,3,27.767729,23.334451,3.536233
44,4,,,
44,5,28.256389,22.923636,3.744558
44,6,28.814463,22.882902,3.546597
44,7,,,
44,8,,,
44,9,27.549524,24.388844,4.194217
44,10,27.667802,24.698878,4.17973
44,11,28.404518,23.883771,4.290341
44,12,28.339259,24.721386,4.34818
44,13,28.721632,22.678474,3.032146
44,14,29.804269,25.450607,3.529142
44,15,30.263443,25.883928,3.329212
44,16,30.100888,25.590828,2.902407
44,17,29.810519,25.202833,3.682723
44,18,28.277653,25.61174,4.089308
44,19,28.699513,25.560404,3.790383
44,20,29.475093,25.4116,3.224573
44,21,29.507724,26.477079,2.229396
44,22,29.491379,26.065903,2.526924
44,23,30.134642,25.619445,2.656676
44,24,29.612888,25.532812,3.041124
44,25,29.245486,25.830385,2.839553
44,26,29.053977,25.70071,3.347601
44,27,29.187561,25.808598,2.873635
44,28,29.794056,25.705797,2.26689
44,29,30.039906,24.993615,2.067557
44,30,30.26437,24.691462,2.397217
45,1,19.877806,22.905154,2.602862
45,2,21.002284,21.454369,2.758301
45,3,21.344429,21.704678,2.919224
45,4,21.015498,21.990696,3.093572
45,5,20.507689,24.196784,3.406925
45,6,20.922084,22.189591,3.320984
45,7,20.192682,22.29309,2.482107
45,8,20.744152,22.79863,2.93322
45,9,19.897404,21.934333,3.022724
45,10,,,
45,11,21.306117,21.023666,3.209588
45,12,20.419206,22.620924,3.082551
45,13,21.474953,22.634241,2.348993
45,14,22.024916,22.509355,2.295129
45,15,22.542963,22.561658,2.538993
45,16,22.022682,22.764871,2.09999
45,17,21.695719,23.032963,2.432051
45,18,22.184623,23.499538,3.269793
45,19,21.592539,23.365523,3.277843
45,20,20.710814,22.546675,2.946603
45,21,20.026295,20.975766,2.997819
45,22,19.722579,20.67709,3.160553
45,23,21.833728,22.695312,1.756581
45,24,,,
45,25,20.45679,22.695249,3.341616
45,26,21.021527,23.357187,3.435538
45,27,21.014685,22.87564,3.273482
45,28,21.319573,23.581823,3.338423
45,29,21.54106,23.82585,3.006882
45,30,21.183627,23.623438,2.386003
46,1,19.971539,28.523185,3.298733
46,2,20.125148,28.713664,2.927307
46,3,20.579186,28.94757,2.912641
46,4,20.792073,29.728219,3.482948
46,5,20.521146,29.31751,3.085835
46,6,21.238193,29.40946,3.021138
46,7,21.743628,28.647476,3.351491
46,8,20.617072,28.187399,3.177654
46,9,20.483939,28.921432,3.236113
46,10,20.142826,28.034848,3.227842
46,11,19.568984,28.069067,2.860951
46,12,19.696944,28.997516,3.513073
46,13,19.756,29.011193,2.810288
46,14,20.346355,28.555497,2.784924
46,15,20.731673,28.524069,2.712191
46,16,20.634591,28.424465,2.647783
46,17,20.029804,30.59273,2.970771
46,18,19.477363,27.207074,2.062165
46,19,19.402768,27.441466,2.741374
46,20,20.185387,30.313276,3.350237
46,21,20.520288,27.981533,2.937917
46,22,20.788871,28.173322,3.217912
46,23,21.391501,27.71819,2.495506
46,24,20.923883,27.627536,2.606553
46,25,20.861703,27.703819,3.169739
46,26,20.629891,27.509702,2.968009
46,27,19.801063,27.541133,3.062367
46,28,20.359402,27.489628,2.890607
46,29,21.448756,27.686665,2.442694
46,30,22.212927,27.921176,2.167204
47,1,20.556308,20.960618,1.291952
47,2,20.258674,20.827135,1.649323
47,3,20.986566,20.721145,1.884704
47,4,21.726712,21.020416,1.374053
47,5,,,
47,6,21.734203,21.556163,1.761106
47,7,20.461537,21.054368,1.164284
47,8,21.160714,20.813418,1.514267
47,9,20.965147,20.40426,1.615492
47,10,21.253544,20.432922,1.379817
47,11,21.929479,21.740268,1.163537
47,12,20.200034,20.611191,0.954184
47,13,19.291833,18.706907,2.775544
47,14,19.729131,19.004402,2.445637
47,15,20.212086,19.664005,2.350121
47,16,20.148221,19.955485,2.31688
47,17,20.355452,20.568673,2.21404
47,18,20.321048,20.297802,1.281123
47,19,20.907222,20.200934,1.47892
47,20,20.680481,21.080489,2.061218
47,21,19.856311,20.608854,1.626836
47,22,20.084963,20.504228,1.5471
47,23,19.962406,19.580156,1.922757
47,24,19.845821,19.23775,1.902332
47,25,19.666767,20.030262,1.176479
47,26,19.870966,19.84893,1.179619
47,27,20.304809,20.354451,1.337631
47,28,20.192368,19.528008,1.350525
47,29,20.113719,20.365581,1.974519
47,30,21.166346,20.361947,2.044224
48,1,31.866172,13.185346,1.32553
48,2,32.047035,13.567607,1.37295
48,3,31.767265,13.548396,2.024384
48,4,32.267024,13.639091,1.011764
48,5,32.363954,14.154758,1.804865
48,6,31.815495,14.291959,1.744064
48,7,32.114157,13.955295,1.837486
48,8,31.921584,13.90083,1.308218
48,9,31.916485,13.939015,1.715286
48,10,31.755277,13.809607,1.07814
48,11,31.942303,12.604085,0.995958
48,12,30.893305,13.083646,1.278416
48,13,31.883953,14.568564,1.636466
48,14,31.632234,14.493228,2.090992
48,15,31.18898,14.470461,2.136449
48,16,31.404976,14.170134,2.387008
48,17,31.077503,13.526326,2.052878
48,18,31.267231,13.322741,1.309321
48,19,31.05178,13.318534,1.157129
48,20,31.24427,13.599881,1.68764
48,21,30.850641,13.013488,1.806822
48,22,31.112639,13.452266,3.564505
48,23,30.281616,12.056729,2.015243
48,24,30.452102,12.198948,1.882094
48,25,30.383896,12.686451,1.041839
48,26,30.230252,12.818745,1.064761
48,27,30.541886,12.890015,2.042614
48,28,30.385657,13.301803,2.974089
48,29,30.52166,13.912197,3.038247
48,30,30.297954,14.710851,2.655064
49,1,27.698775,20.124445,2.693196
49,2,28.266261,20.589693,2.416236
49,3,27.512376,20.608119,2.746321
49,4,27.715043,20.664866,2.311593
49,5,27.759229,19.946699,1.713856
49,6,27.599359,19.622541,1.920027
49,7,26.915491,19.119242,1.079638
49,8,26.534057,19.3394,1.475074
49,9,26.860794,19.596807,1.451851
49,10,27.489932,19.696386,1.129573
49,11,27.235479,19.92435,1.030833
49,12,27.282519,21.458456,1.162284
49,13,29.005497,21.474998,1.840985
49,14,29.205023,21.983311,1.730742
49,15,28.664687,22.103157,1.727469
49,16,29.376373,21.899674,2.352396
49,17,28.02888,21.001223,2.777587
49,18,27.465438,22.326545,2.997325
49,19,26.588283,21.879159,3.587461
49,20,27.741756,21.101087,3.030498
49,21,27.562364,21.350305,3.821078
49,22,27.490714,21.151155,3.557021
49,23,27.322625,20.86473,2.882792
49,24,26.893678,20.76418,3.401294
49,25,26.608018,21.017926,3.807315
49,26,27.297856,21.202604,3.754467
49,27,27.600053,20.969332,3.471707
49,28,27.300232,21.480464,3.299166
49,29,28.282475,19.703242,1.706502
49,30,29.85906,22.666273,2.476361
50,1,23.837472,25.31595,4.032743
50,2,23.918229,26.026299,3.090151
50,3,24.210407,24.621252,3.380624
50,4,23.793124,23.279595,3.88192
50,5,23.672704,23.671992,3.111579
50,6,23.836559,23.840865,3.423347
50,7,23.762767,23.982958,3.837086
50,8,23.645306,24.5032,3.075332
50,9,23.651786,24.45875,3.331605
50,10,23.813337,24.636346,3.754879
50,11,24.33773,23.622613,3.935728
50,12,24.240455,25.272088,3.416607
50,13,23.979602,24.118857,2.332046
50,14,23.629989,23.847445,2.582658
50,15,23.491432,23.21349,2.100462
50,16,24.263947,23.489967,1.241948
50,17,23.500361,24.469443,2.730443
50,18,23.817027,26.071252,3.902282
50,19,23.997354,24.424824,3.445634
50,20,23.863664,25.169033,3.304687
50,21,24.696235,25.432427,3.500166
50,22,25.353858,25.19534,3.936998
50,23,24.783815,25.345868,3.145191
50,24,24.787567,24.937482,3.319505
50,25,23.474775,26.017463,1.646279
50,26,25.122841,24.277454,3.731049
50,27,24.446871,24.998697,3.71748
50,28,23.138024,26.30595,1.711811
50,29,23.51537,25.249093,3.424767
50,30,23.699831,25.640567,3.202186
51,1,24.255902,20.773901,3.376465
