Serial # of the imaged chromosome,ID # of the imaged TAD,x(um),y(um),z(um)
45,18,31.032825,24.876769,2.275929
45,19,31.051481,25.350355,2.493406
45,20,30.962665,25.751286,2.252224
45,21,30.888536,25.516291,2.049255
45,22,31.062054,25.711602,1.763887
45,23,30.894566,25.473275,1.272424
45,24,30.778609,25.087981,1.62766
45,25,30.417959,24.479348,1.356311
45,26,30.427601,23.986607,1.445581
45,27,30.415456,24.435253,2.076407
45,28,30.31421,23.77075,1.756794
45,29,30.670762,23.283343,2.063235
45,30,30.446173,22.851196,3.059849
45,31,30.253658,23.339563,2.760847
45,32,29.705561,22.729043,3.107031
45,33,29.806206,22.579235,2.645982
45,34,29.838488,22.466692,1.863608
46,1,,,
46,2,22.771102,22.825719,2.77699
46,3,22.833497,22.786279,2.591791
46,4,22.276526,22.780879,2.550568
46,5,22.246961,23.531216,2.685754
46,6,21.762846,23.708617,2.828672
46,7,21.88266,23.960331,2.992751
46,8,21.675534,23.986816,2.30463
46,9,21.678163,23.632073,2.584925
46,10,22.188905,23.464733,2.275085
46,11,22.013878,23.24526,2.734495
46,12,21.705523,23.157237,2.318494
46,13,21.737533,23.247012,2.177281
46,14,21.4823,23.188015,2.130967
46,15,21.750689,23.071486,1.857391
46,16,21.892763,23.687946,1.967909
46,17,22.218946,23.637532,1.806189
46,18,21.917606,23.801633,2.081511
46,19,21.564352,24.283236,1.943097
46,20,21.548047,24.301327,2.161946
46,21,21.655245,24.429367,2.5538
46,22,21.222023,23.811031,2.641767
46,23,21.137707,23.696772,3.132496
46,24,21.211983,23.742623,2.745187
46,25,21.975964,23.083595,2.611569
46,26,21.737391,23.583736,2.83244
46,27,21.567792,23.79514,2.854112
46,28,21.623236,23.486238,2.878099
46,29,22.434682,23.492469,2.124679
46,30,22.611625,23.483048,2.117254
46,31,23.395228,23.968584,2.349899
46,32,23.685844,23.971942,2.125647
46,33,24.152533,24.125881,2.935859
46,34,23.667271,24.088895,2.322468
47,1,18.75882,18.945533,1.468393
47,2,19.67513,19.180752,1.589766
47,3,20.009512,19.399203,2.101848
47,4,19.355505,19.266118,1.006291
47,5,17.92036,20.029852,1.536198
47,6,18.76761,19.9271,1.454187
47,7,17.477674,19.655136,1.934451
47,8,17.708153,18.64402,2.064857
47,9,17.823498,18.835082,1.949855
47,10,18.014125,19.092807,2.256871
47,11,18.346318,19.486724,1.425127
47,12,18.140293,19.62724,1.456049
47,13,18.0635,19.532957,1.050084
47,14,18.278927,19.255875,2.383901
47,15,18.57612,19.36463,2.090697
47,16,18.598108,19.54663,2.050334
47,17,18.756499,19.680546,1.513178
47,18,18.597975,19.645947,1.688596
47,19,18.275263,19.616295,1.979399
47,20,18.115121,19.723089,2.500628
47,21,18.107227,19.743046,1.780091
47,22,17.69655,19.698899,2.174545
47,23,17.706772,19.983874,2.075979
47,24,17.616999,19.381647,1.988609
47,25,17.784524,19.171764,1.278429
47,26,17.911518,18.724777,1.495291
47,27,17.955033,19.418396,1.329164
47,28,17.978567,19.264182,1.219222
47,29,17.908964,19.092947,2.223327
47,30,17.886146,19.366781,1.873755
47,31,17.710232,19.627554,1.598655
47,32,18.047461,19.292396,2.164043
47,33,18.153401,18.886985,2.943505
47,34,17.612744,19.765658,2.448951
48,1,22.591186,17.676295,1.521618
48,2,22.434977,18.047634,1.344789
48,3,23.13714,18.441221,2.360044
48,4,22.730809,17.727343,1.576975
48,5,23.097317,18.156679,1.054095
48,6,23.659495,18.631061,1.190058
48,7,23.042574,18.627602,1.25031
48,8,23.194968,19.133114,1.991878
48,9,23.1948,18.656752,1.97594
48,10,22.96401,18.321827,1.677605
48,11,23.358072,17.828304,1.149535
48,12,23.574694,18.201929,1.122901
48,13,23.574524,17.930013,1.12801
48,14,23.93679,18.291082,1.732731
48,15,23.381401,18.259677,1.392276
48,16,23.146235,18.623135,1.802896
48,17,23.712652,18.261524,1.434104
48,18,23.193757,18.879833,1.606338
48,19,23.842978,18.468457,1.286644
48,20,23.735183,18.99871,1.68541
48,21,23.862204,18.876642,1.741408
48,22,24.065863,18.663514,1.622288
48,23,24.202073,18.575914,1.419457
48,24,23.85768,17.921202,1.736271
48,25,23.19846,17.620306,1.585915
48,26,23.28395,17.771575,1.578261
48,27,23.449078,18.0577,1.648467
48,28,23.261878,18.314873,1.580076
48,29,23.412572,18.190474,2.058511
48,30,22.87922,18.022625,2.205875
48,31,23.004914,18.064682,2.262978
48,32,23.794971,18.516696,2.516199
48,33,23.277165,18.344397,2.314324
48,34,23.223015,18.601121,2.211368
49,1,22.288844,25.320806,1.645839
49,2,21.597647,24.453203,1.419103
49,3,21.533992,24.064723,1.329975
49,4,21.682571,25.192148,1.277868
49,5,22.180635,25.62987,2.071435
49,6,21.665713,25.396252,1.064252
49,7,21.441557,25.584492,1.454794
49,8,21.357684,25.420384,2.206459
49,9,21.924698,25.996817,2.612835
49,10,21.711994,25.630326,2.165386
49,11,21.785258,25.790633,1.322615
49,12,21.690714,25.090345,1.917935
49,13,21.278291,24.989459,1.442013
49,14,21.311088,24.72941,1.729773
49,15,21.73382,24.514852,1.188476
49,16,21.691539,24.459638,2.598262
49,17,21.714399,24.665941,2.203988
49,18,22.042062,25.190699,2.557757
49,19,22.092118,25.488788,2.574181
49,20,21.900638,25.299873,2.102507
49,21,21.488198,25.016267,2.227337
49,22,21.310761,25.323273,2.142945
49,23,21.258103,25.887711,1.058454
49,24,21.365866,24.265351,1.839965
49,25,21.613178,25.114256,1.278641
49,26,20.925303,25.280351,1.185672
49,27,20.891031,25.140235,1.641739
49,28,20.986109,25.365528,1.458479
49,29,20.850238,25.360301,2.079734
49,30,21.151187,25.487547,2.15461
49,31,21.394616,25.320808,1.592093
49,32,21.609568,25.041882,2.192858
49,33,21.643481,24.002568,2.00424
49,34,21.630338,24.370087,2.238852
50,1,,,
50,2,21.885805,24.94551,1.245192
50,3,22.27771,24.758123,1.117662
50,4,22.309391,24.168737,1.135513
50,5,21.60822,24.869812,1.333988
50,6,21.353649,24.467078,0.865651
50,7,20.651656,24.183442,1.278755
50,8,20.588588,24.393466,1.855956
50,9,20.586741,24.172553,1.673952
50,10,21.089547,24.019521,1.530641
50,11,20.855971,24.102085,1.143048
50,12,20.954807,23.912488,1.077272
50,13,21.115578,23.616134,1.13867
50,14,21.188223,23.509847,1.332462
50,15,21.098998,23.837774,1.739802
50,16,20.947632,23.582404,1.985233
50,17,20.670916,23.471614,1.880205
50,18,20.857088,23.344745,2.122697
50,19,20.539999,23.590333,2.279489
50,20,20.585593,23.43382,1.911041
50,21,20.463514,23.788526,1.974731
50,22,20.623108,23.651134,1.589744
50,23,20.916956,23.52629,1.092469
50,24,20.497313,23.418718,1.525653
50,25,21.418897,23.575756,1.122055
50,26,20.109082,24.167209,1.603629
50,27,21.30305,23.74296,0.93703
50,28,21.100013,24.227876,1.825516
50,29,,,
50,30,20.86287,24.614218,2.602492
50,31,21.48064,25.251325,2.425569
50,32,20.718009,24.202373,2.600138
50,33,20.946745,24.567354,2.278512
50,34,21.404702,24.918803,2.238753
51,1,24.08433,17.850156,1.182231
51,2,23.93259,19.152074,1.167056
51,3,23.968858,19.511629,1.129802
51,4,24.964067,18.95079,1.305724
51,5,24.986998,19.408604,1.504587
51,6,24.417983,19.353831,1.215036
51,7,24.744503,19.961849,1.136162
51,8,23.764753,19.908103,1.733539
51,9,24.278543,20.094445,1.999559
51,10,24.193343,19.643381,1.329691
51,11,24.51459,19.242861,1.200711
51,12,24.022655,19.711495,0.939931
51,13,23.598304,20.033953,1.183621
51,14,23.618472,20.414846,1.292605
51,15,23.280627,20.304881,1.636319
51,16,22.758093,20.16305,2.511681
51,17,23.053055,19.827385,2.285009
51,18,22.933776,20.106496,2.132003
51,19,22.593506,19.86641,2.102401
51,20,22.41031,19.521562,2.133235
51,21,23.041927,19.784681,1.842852
51,22,23.235069,19.593632,1.643117
51,23,23.829321,19.771901,1.076779
51,24,23.405052,19.582665,1.540843
51,25,24.714941,18.826699,1.224502
51,26,23.298471,18.120489,1.265114
51,27,22.744924,18.738182,1.678513
51,28,22.568309,18.471333,1.75486
51,29,22.142472,18.665856,2.085808
51,30,22.336443,19.333518,2.286366
51,31,22.343833,19.820191,2.854622
51,32,22.205205,20.085449,2.488803
51,33,21.958778,20.367945,2.026459
51,34,21.923671,20.601783,1.846299
52,1,,,
52,2,23.896708,19.917898,3.667627
52,3,23.824047,19.659183,3.074809
52,4,23.298656,20.126482,3.822859
52,5,23.539813,19.640452,3.713931
52,6,22.692339,19.915342,3.97645
52,7,22.57137,19.313181,4.242105
52,8,23.357993,19.810585,2.748699
52,9,23.248385,19.654354,3.215303
52,10,23.085744,19.146835,3.409399
52,11,23.358106,18.970938,4.012968
52,12,23.193607,19.206272,3.541673
52,13,23.330728,19.513862,4.216179
52,14,23.603737,19.411615,3.291584
52,15,23.49315,19.373701,3.140717
52,16,23.027264,19.249579,2.57905
52,17,22.919356,19.532096,2.361603
52,18,23.259861,19.355415,3.457939
52,19,23.233748,19.459715,3.56902
52,20,22.93644,19.868046,2.637375
52,21,22.721665,19.681246,3.116373
52,22,,,
52,23,22.825127,19.537785,2.823556
52,24,23.144797,19.306051,3.517227
52,25,22.795917,18.969465,4.382662
52,26,24.007971,19.29681,4.125174
52,27,23.894547,19.658856,3.895176
52,28,23.83261,19.664466,4.127869
52,29,24.195549,19.463915,3.17948
52,30,23.26877,19.235091,2.271869
52,31,23.912346,19.512676,2.856739
52,32,23.560072,19.664121,2.497384
52,33,23.516935,19.535946,2.274127
52,34,,,
53,1,,,
53,2,19.135175,22.393061,1.093433
53,3,19.253578,22.395562,1.076026
53,4,19.975895,23.053005,1.19965
53,5,19.57303,22.070596,3.263465
53,6,19.508558,23.659184,1.184286
53,7,19.120067,23.559504,1.229914
53,8,19.55865,23.67563,1.608292
53,9,19.392899,24.076735,1.470494
53,10,19.886539,24.394436,1.606043
53,11,19.84173,24.18703,1.094149
53,12,19.61104,24.653805,1.386669
53,13,19.205997,24.317665,1.137749
53,14,19.184102,24.215158,1.357242
53,15,19.494252,23.339643,1.957991
53,16,19.271869,23.405596,2.090551
53,17,19.266807,23.302362,2.239587
53,18,19.329765,23.001148,1.773534
53,19,19.426366,22.435973,1.940125
53,20,19.736686,23.083573,2.351811
53,21,19.653965,22.935795,1.872073
53,22,19.996907,22.913266,1.648924
53,23,19.411449,22.799092,1.146654
53,24,19.568771,22.439201,1.683245
53,25,20.259156,22.659693,1.224775
53,26,20.059856,22.34941,1.295054
53,27,20.364312,21.933928,1.640789
53,28,20.225446,22.182944,1.926136
53,29,20.472778,22.540857,1.654484
53,30,20.565606,22.69525,2.483257
53,31,20.22729,22.26007,2.31178
53,32,19.723135,22.45876,1.796975
53,33,19.660054,21.915457,2.255511
53,34,19.753071,21.216401,2.457869
54,1,20.156512,17.568608,2.748035
54,2,20.387919,18.332383,3.025901
54,3,20.464917,18.88763,2.992269
54,4,20.644377,17.181343,3.042617
54,5,20.506822,17.463956,2.036316
54,6,20.483125,18.00347,2.917355
54,7,20.972236,18.452584,2.844888
54,8,21.218225,18.034496,2.670555
54,9,21.143687,17.970149,2.311012
54,10,20.764329,18.329687,2.308357
54,11,20.84332,18.172673,3.070282
54,12,20.656143,16.321903,2.103505
54,13,21.255648,17.873209,2.974375
54,14,21.321554,17.531558,2.56661
54,15,21.410161,16.966231,2.714633
54,16,21.919122,16.671171,2.604731
54,17,22.03475,16.534673,2.121375
54,18,22.418283,16.377441,2.088318
54,19,22.479705,16.852936,2.095842
54,20,22.408484,16.395031,2.961454
54,21,22.227566,16.3587,2.884016
54,22,21.508568,16.639658,2.925113
54,23,20.655154,16.547441,3.135562
54,24,21.092654,16.244867,2.624631
54,25,20.059532,17.114975,3.031835
54,26,20.437226,16.960378,3.031836
54,27,20.516905,16.345983,2.60463
54,28,20.720503,16.402305,1.904153
54,29,21.51411,15.876739,1.826994
54,30,20.895603,15.488669,2.067501
54,31,20.832172,15.536498,1.858428
54,32,20.922391,16.000196,2.259187
54,33,20.757806,16.670194,2.739039
54,34,20.570073,17.124765,2.491251
55,1,19.974699,17.024748,1.494234
55,2,20.157589,16.602684,0.933016
55,3,20.629061,16.641835,0.946641
55,4,20.916022,17.162607,1.406439
55,5,21.547376,16.801949,0.859008
55,6,,,
55,7,22.445078,16.856709,1.136779
55,8,21.614083,17.189746,1.777096
55,9,21.950125,16.86371,1.45522
55,10,21.686057,17.074987,1.541965
55,11,22.078421,16.989618,1.069942
55,12,22.114459,17.422051,1.251958
55,13,22.340485,17.323298,1.124826
55,14,22.363769,17.359992,1.456258
55,15,23.036186,17.291294,1.117871
55,16,23.293907,16.939101,1.435081
55,17,23.380619,16.822507,1.030261
55,18,23.011392,16.930506,1.497571
55,19,23.224736,16.591857,1.86734
55,20,23.396564,16.465644,1.449608
55,21,22.672789,16.601138,1.489886
55,22,22.748504,16.959998,1.304756
55,23,,,
55,24,23.045734,16.388129,1.452724
55,25,22.033046,15.950998,1.381192
55,26,21.458132,16.309168,1.669396
55,27,21.569015,16.436678,1.77412
55,28,22.279215,17.111713,1.996665
55,29,21.794345,17.286936,1.742571
55,30,21.776425,17.910232,1.958936
55,31,21.543342,18.535667,1.786964
55,32,21.021501,18.678994,2.229258
55,33,21.024874,19.339819,1.833727
55,34,20.705136,19.258786,1.972873
56,1,14.67879,23.294976,1.439927
56,2,14.216111,22.586867,0.968588
56,3,13.464804,23.052477,1.037889
56,4,13.796265,21.631073,1.099661
56,5,13.459189,21.356287,1.000864
56,6,,,
56,7,12.958021,22.345758,1.250971
56,8,12.942063,23.103316,2.059953
56,9,13.680911,22.685852,1.448959
56,10,13.640726,22.585834,1.573237
56,11,14.205573,22.282224,1.13566
56,12,14.005431,21.955866,1.291527
56,13,14.352198,21.723303,1.133179
56,14,14.483955,22.228974,0.991135
56,15,11.910102,22.257384,0.921078
56,16,13.700103,22.587973,1.534991
56,17,13.789094,22.854679,1.600229
56,18,13.426045,22.569082,1.823244
56,19,13.116733,22.564549,2.074932
56,20,13.081803,22.425803,1.525789
56,21,12.603422,21.790704,1.666961
56,22,12.775493,22.582428,1.759163
56,23,12.783714,21.834821,0.953025
56,24,12.272445,21.524401,1.866134
56,25,13.362665,21.193193,1.25041
56,26,13.0115,21.45992,1.128299
56,27,13.032471,21.822494,1.291843
56,28,12.901789,21.921757,1.172418
56,29,12.566659,23.095244,1.921002
56,30,12.294671,23.381632,1.691761
56,31,11.954745,24.568535,1.809512
56,32,11.865014,24.872142,2.19938
56,33,11.738194,25.252834,2.182632
56,34,11.461762,25.45769,1.999033
57,1,22.591475,27.069775,2.621664
57,2,22.527746,27.319572,1.566733
57,3,23.523384,25.829295,2.680136
57,4,23.426132,25.823477,2.555068
57,5,24.159112,26.10531,1.829265
57,6,23.693632,25.884939,2.039908
57,7,23.716395,25.527713,2.13474
57,8,23.83646,26.383478,1.825551
57,9,23.774681,25.967409,1.913192
57,10,23.143765,26.530294,2.194472
57,11,23.263107,25.436619,2.245007
57,12,23.518936,25.394267,2.111839
57,13,23.412288,25.085868,1.885074
57,14,23.513642,25.843172,1.894988
57,15,23.341544,26.187242,1.756489
57,16,23.063402,25.850473,1.925868
57,17,23.255624,26.349406,1.787355
57,18,23.139045,26.106121,1.547646
57,19,23.664844,26.389941,1.428625
57,20,23.55859,25.788883,2.616037
57,21,23.494018,25.819676,2.526638
57,22,23.465927,25.838551,2.495079
57,23,23.605336,25.649222,2.509964
57,24,23.483724,25.809355,2.539085
57,25,24.349513,25.500421,2.068829
57,26,23.4723,25.880205,2.55162
57,27,23.754019,26.639294,2.560451
57,28,23.46439,25.814157,2.486171
57,29,23.326284,26.651126,1.942304
57,30,23.062196,26.531148,1.889342
57,31,23.414686,26.705762,1.459833
57,32,23.065933,26.540389,1.664579
57,33,22.770815,26.75881,2.041497
57,34,22.827882,26.971591,1.689638
58,1,14.427485,24.174771,2.307582
58,2,15.912332,24.436239,2.045876
58,3,15.993418,24.551547,2.428998
58,4,15.276176,24.107718,2.42678
58,5,14.84784,25.059856,2.254742
58,6,,,
58,7,14.173324,24.748679,2.467633
58,8,14.46756,24.655166,1.90796
58,9,14.140431,24.718897,1.993909
58,10,14.268212,24.337341,2.039437
58,11,14.219455,24.535336,2.339776
58,12,13.947272,24.655926,1.976866
58,13,13.761494,24.138372,2.109352
58,14,14.332069,24.744786,1.661941
58,15,13.822729,24.143608,1.835197
58,16,13.990219,23.527472,1.710103
58,17,13.808949,23.429263,1.538722
58,18,13.970726,23.32305,1.610703
58,19,13.709385,23.159491,1.300047
58,20,14.072592,23.288625,1.829013
58,21,14.365993,23.389291,1.736413
58,22,13.589205,23.813717,2.002554
58,23,13.516995,23.720259,2.773321
58,24,14.09527,24.340998,1.543825
58,25,13.815943,24.585591,2.214242
58,26,13.700281,24.04218,2.373463
58,27,13.896383,23.696503,2.206964
58,28,14.08147,23.124112,2.341533
58,29,15.108106,22.76898,2.107985
58,30,14.698323,23.157818,1.931739
58,31,15.412298,23.173771,1.96441
58,32,,,
58,33,15.752062,23.192601,2.250921
58,34,15.955646,23.524403,1.94916
59,1,26.379935,29.319996,1.551843
59,2,26.680199,29.969507,1.255167
59,3,27.017936,30.34713,1.230977
59,4,26.519612,28.93604,0.968591
59,5,27.089958,28.583577,1.063066
59,6,27.504879,29.537835,1.041315
59,7,27.844542,29.811532,1.229811
59,8,27.716123,29.849435,1.769483
59,9,27.751987,30.126306,1.539355
59,10,27.585717,29.592395,1.499346
59,11,27.363389,29.438435,1.186439
59,12,,,
59,13,27.814221,29.09462,1.332299
59,14,28.032619,28.926789,1.823797
59,15,27.885267,28.951688,2.09088
59,16,27.15679,29.338902,1.740518
59,17,27.407518,29.534929,2.137911
59,18,27.161849,29.41275,1.666761
59,19,,,
59,20,27.222704,29.502742,1.533401
59,21,27.201405,30.028348,1.416062
59,22,27.261844,30.49605,1.522623
59,23,27.862301,30.102838,0.985514
59,24,27.489591,30.173211,1.36672
59,25,26.682192,29.217384,1.120071
59,26,26.940069,29.789712,1.1199
59,27,26.69918,29.636685,1.665215
59,28,,,
59,29,25.985669,29.939968,2.405631
59,30,26.685384,29.941151,2.419499
59,31,27.325823,29.462479,2.123382
59,32,27.674263,29.1618,1.747242
59,33,27.054632,29.985576,1.889771
59,34,27.369713,30.173094,1.710233
60,1,33.359117,26.908578,1.021549
60,2,33.03239,26.371005,1.052624
60,3,32.874788,26.123491,0.97576
60,4,32.661986,27.306351,1.05677
60,5,33.220474,27.432254,1.263919
60,6,33.110372,28.715915,1.63862
60,7,32.968423,28.669894,1.38209
60,8,33.058457,27.807338,1.865832
60,9,33.110157,27.531736,1.951357
60,10,,,
60,11,33.357196,27.813822,1.159896
60,12,33.269489,28.013184,1.548092
60,13,33.024001,26.711255,1.72929
60,14,32.958247,26.734956,1.695036
60,15,32.679668,25.883278,1.672321
60,16,33.71798,26.187775,1.656687
60,17,33.71831,26.092073,1.708875
60,18,33.813368,26.032738,1.875122
60,19,33.768678,26.38902,1.850267
60,20,33.835977,25.612165,2.034931
60,21,34.049314,25.310175,2.064947
60,22,34.225501,26.040535,1.96986
60,23,33.035362,25.936113,1.815725
60,24,,,
60,25,,,
60,26,33.427613,26.559496,1.642444
60,27,33.634134,26.499509,1.837761
60,28,33.558831,26.744383,1.528921
60,29,33.456206,27.495089,1.622008
60,30,33.422665,26.990789,1.764164
60,31,33.069581,26.486961,2.370119
60,32,33.116612,26.760666,2.042104
60,33,33.45075,26.832095,2.12834
60,34,34.441614,26.691508,1.770973
61,1,18.803523,23.745949,2.338317
61,2,18.314804,23.463792,1.459926
61,3,18.223423,22.67784,2.014796
61,4,18.117578,23.21649,1.602272
61,5,18.004931,23.191795,2.331634
61,6,17.992155,23.376976,2.373847
61,7,17.740575,23.15744,2.317281
61,8,17.313139,22.669191,2.088156
61,9,16.771752,22.842796,1.923644
61,10,17.486819,22.848002,2.506397
61,11,18.408611,23.099841,3.167546
61,12,17.778074,22.622812,2.941509
61,13,18.657597,22.203824,3.132709
61,14,,,
61,15,,,
61,16,18.11831,22.51671,2.424426
61,17,18.235804,22.376583,2.681058
61,18,18.212013,22.575457,2.747625
61,19,18.086869,22.698872,2.859023
61,20,18.349615,22.657293,2.520443
61,21,18.19556,23.228678,2.735157
61,22,18.025661,22.887718,2.30924
61,23,18.461185,22.894385,3.102229
61,24,18.352558,23.07172,2.126507
61,25,18.025333,22.36346,3.115397
61,26,18.617867,21.987556,3.117872
61,27,18.491751,21.607595,3.097222
61,28,18.594855,21.757236,3.194863
61,29,17.840072,23.649484,2.714907
61,30,18.435804,22.22409,2.798629
61,31,18.097683,21.809708,3.335773
61,32,17.633168,22.365124,2.768361
61,33,17.860742,22.267118,2.927136
61,34,17.180274,22.177384,2.236114
62,1,21.700705,20.74149,0.835115
62,2,23.213086,21.646422,1.752394
62,3,23.104812,21.183833,1.44622
62,4,21.886895,20.620796,1.113148
62,5,23.11529,20.282546,1.224974
62,6,,,
62,7,23.104408,20.546447,1.210223
62,8,23.542665,21.22977,1.671398
62,9,23.454406,20.842727,1.772235
62,10,22.960947,21.03615,1.642268
62,11,23.186732,21.396168,1.175751
62,12,23.330607,21.163496,1.068618
62,13,22.987458,21.30442,1.348841
62,14,23.137557,21.448219,1.767662
62,15,22.89035,21.271168,1.855819
62,16,22.439861,20.880489,1.831632
62,17,22.391861,20.75615,1.6436
62,18,22.389863,20.904203,1.684633
62,19,22.773754,20.778621,1.492875
62,20,23.260152,20.509831,1.614189
62,21,22.962637,20.033577,1.885452
62,22,22.889363,20.543325,1.286645
62,23,,,
62,24,23.294295,20.042996,1.68853
62,25,22.911443,20.347301,1.261748
62,26,22.511443,20.981121,1.181929
62,27,22.429127,21.147364,1.486373
62,28,22.322048,20.865113,2.585921
62,29,22.317194,21.049004,2.13159
62,30,,,
62,31,22.175498,20.154388,1.932347
62,32,22.536752,19.94338,2.524359
62,33,22.613942,19.967172,2.165521
62,34,,,
63,1,23.311551,23.522062,1.380203
63,2,21.6255,24.406419,1.912543
63,3,21.157365,24.002998,2.081365
63,4,22.423837,23.774169,2.43084
63,5,22.73398,23.758263,1.950902
63,6,,,
63,7,23.652101,23.585184,1.118396
63,8,23.049986,24.280239,2.075689
63,9,23.315961,23.817391,2.353681
63,10,22.881433,23.694417,2.438299
63,11,22.612432,23.969398,2.104747
63,12,21.769151,23.917715,2.520319
63,13,21.302098,24.257292,2.325946
63,14,20.75029,24.377551,2.278862
63,15,20.822897,24.454465,2.344228
63,16,21.254529,24.829549,2.099983
63,17,21.497535,24.660513,2.045659
63,18,21.591257,24.884577,1.60458
63,19,21.611193,24.969802,2.026114
63,20,21.356753,25.087435,1.438562
63,21,22.253626,24.968213,1.753727
63,22,22.818294,24.712611,1.489081
63,23,23.359491,24.751513,1.776039
63,24,23.294557,24.359862,1.826743
63,25,23.363008,24.489558,1.165235
63,26,23.652889,24.154769,1.592699
63,27,23.572287,24.821643,1.71906
63,28,23.536443,25.000773,1.553978
63,29,23.112461,25.242662,1.950286
63,30,22.942143,24.922151,1.868542
63,31,22.387233,24.833963,1.965579
63,32,21.721516,24.69714,1.802374
63,33,22.169693,24.877571,2.209766
63,34,22.29225,25.055584,2.679698
64,1,22.703167,24.270752,3.713843
64,2,20.783938,22.750032,3.513672
64,3,21.21897,23.674301,3.395296
64,4,21.497708,23.270768,3.335124
64,5,21.627319,23.229195,1.622292
64,6,21.062669,23.730719,2.756011
64,7,21.410241,24.483798,2.954548
64,8,20.809046,24.146645,2.716414
64,9,20.8646,23.910695,2.778028
64,10,21.272636,24.81338,3.079064
64,11,21.335238,24.594362,3.520085
64,12,21.401049,24.970044,3.49035
64,13,21.422061,25.105164,3.593894
64,14,21.185079,25.198629,2.789637
64,15,21.135032,25.33926,3.275282
64,16,21.159641,25.06701,2.785003
64,17,21.285178,25.028775,2.477848
64,18,21.283973,24.883701,2.514522
64,19,20.856509,25.583831,2.334314
64,20,21.255883,25.748632,2.43405
64,21,21.251029,25.929478,2.601494
64,22,21.657592,26.089894,2.736483
64,23,22.039377,25.479889,3.468693
64,24,22.054365,25.937474,2.971792
64,25,22.32436,25.035587,3.326966
64,26,21.784466,24.73424,3.065588
64,27,21.909203,23.749083,2.882647
64,28,22.020261,23.710428,2.731303
64,29,21.744893,23.142563,3.083058
64,30,21.885451,22.950895,2.573053
64,31,22.068655,22.860098,2.271283
64,32,21.175696,23.667678,1.606328
64,33,21.487029,22.908073,2.264297
64,34,21.404036,22.734578,2.504074
65,1,27.470386,30.064925,1.270204
65,2,28.644864,29.601661,1.291102
65,3,28.610529,29.595236,1.71665
65,4,29.456661,30.257652,1.1881
65,5,,,
65,6,29.31687,30.667282,1.202891
65,7,28.949325,30.514026,1.087272
65,8,28.567027,29.329666,1.960868
65,9,28.667942,29.899638,1.845765
65,10,28.286361,29.081349,1.901315
65,11,28.321275,29.797871,1.23081
65,12,27.941321,29.69413,1.567316
65,13,27.6738,29.074176,1.858897
65,14,28.083932,28.926992,1.951612
65,15,28.073801,28.5741,1.911601
65,16,27.990155,28.13459,2.311962
65,17,28.156123,27.830095,2.405418
65,18,28.345827,27.71938,2.432051
65,19,28.168174,27.500205,2.207266
65,20,28.297464,27.883055,2.178508
65,21,27.845076,28.265919,1.958392
65,22,27.762623,28.499137,1.60308
65,23,28.340639,28.994035,1.074466
65,24,28.083838,28.982856,1.531899
65,25,26.888124,29.646205,1.239131
65,26,27.245154,29.733268,1.342785
65,27,27.101853,29.416225,1.25035
65,28,26.956431,29.165173,1.225902
65,29,26.516526,28.593783,2.045989
65,30,26.750888,28.251644,1.925524
65,31,26.276911,27.821562,2.13288
65,32,26.099665,27.956436,2.376369
65,33,26.579427,27.919207,2.372388
65,34,26.597001,27.163477,2.594722
66,1,9.508873,30.285763,1.262143
66,2,8.944321,29.921196,1.126259
66,3,9.3009,29.766877,1.080108
66,4,9.824413,29.945987,1.064848
66,5,9.625911,28.484338,1.107979
66,6,9.248974,30.33282,1.902857
66,7,9.444626,30.064539,2.463877
66,8,8.448107,29.780108,1.835085
66,9,8.51131,30.070628,1.835987
66,10,8.812774,30.685778,1.487678
66,11,8.888992,30.097491,1.06689
66,12,9.493223,29.326252,1.540228
66,13,8.743615,29.907003,1.457667
66,14,8.862539,29.912159,1.632461
66,15,9.05875,30.245652,1.159538
66,16,8.832754,29.530571,2.434604
66,17,8.969874,29.533763,2.317394
66,18,9.199706,29.280333,2.002092
66,19,9.560471,29.045004,2.047061
66,20,9.553377,28.700271,1.75769
66,21,9.797546,29.015526,2.253797
66,22,9.247114,29.320285,2.364566
66,23,9.225483,29.816734,2.102829
66,24,9.187902,29.788241,1.841668
66,25,9.668604,29.509428,1.058958
66,26,8.535933,30.117261,2.104667
66,27,9.111643,30.287757,2.122899
66,28,9.054799,30.137054,1.869713
66,29,9.089318,30.116751,1.73741
66,30,9.429634,30.53307,1.520705
66,31,9.532185,30.605534,1.056169
66,32,7.932917,29.265383,2.335209
66,33,8.278256,29.304039,2.338933
66,34,8.260784,29.080253,2.137807
67,1,15.905014,27.54111,2.037862
67,2,16.11774,27.51643,1.834828
67,3,15.775193,27.074762,1.490451
67,4,15.678609,27.440876,1.935263
67,5,,,
67,6,15.273336,26.974627,1.795667
67,7,15.610432,26.827195,2.038778
67,8,15.361127,25.995863,2.264574
67,9,15.241538,26.066027,2.671753
67,10,15.115656,26.49101,2.131228
67,11,15.267676,27.101299,1.841314
67,12,15.161405,27.716648,2.502776
67,13,15.456781,27.34762,1.902733
67,14,15.679534,26.80506,2.324049
67,15,15.713849,26.709088,2.761481
67,16,15.407977,26.546562,2.453816
67,17,15.891375,26.585143,2.333794
67,18,15.819398,26.431773,2.11536
67,19,15.769661,26.161531,2.129389
67,20,15.55861,26.316213,1.693867
